t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
53,0.99,0.8312347176789106,0.01,8.229223705021214,0.0858858247197809,0.0,0.0,0.0,1.0,20.020987894690066,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,53
54,0.99,0.850489659740524,0.01,8.419847631431187,0.1105191617299283,0.0,0.0,0.0,1.0,19.900987894690065,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,54
55,0.99,0.8597143224114576,0.01,8.511171791873432,0.1022730536337442,0.0,0.0,0.0,1.0,19.780987894690064,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,55
56,0.99,0.8865649792572229,0.01,8.776993294646507,0.107604830987919,0.0,0.0,0.0,1.0,19.660987894690066,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,56
57,0.99,0.8914580488225701,0.2074053709091048,183.04425539329247,0.1228640233602354,0.0,0.0,0.0,1.0,19.540987894690065,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,57
58,0.99,0.9387443627242776,0.3452488840712943,320.8594392221874,0.129405418506027,0.0,0.0,0.0,1.0,19.420987894690064,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,58
59,0.9779612053255472,0.973249865136832,0.4227532226792684,402.3767757295755,0.0946785902269855,0.0,0.0,0.0,1.0,19.300987894690063,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,59
60,0.9707775590394842,0.9813465092967746,0.4213973262081257,401.45224052148853,0.1148414176844699,0.0,0.0,0.0,1.0,19.180987894690062,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,60
61,0.9718834605165342,0.9700850722650292,0.380912426844424,359.12790689278637,0.0748545113300592,0.0,0.0,0.0,1.0,19.060987894690065,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,61
62,0.9666006557497646,0.99,0.1473921804838698,141.04468452501524,0.0750288232220018,0.0,0.0,0.0,1.0,18.940987894690064,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,62
63,0.99,0.9839710075148476,0.2802818790693205,273.031350506634,0.1076584619694446,0.0,0.0,0.0,1.0,18.820987894690063,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,63
64,0.99,0.99,0.6038342760194051,591.817973926619,0.0932633543767275,0.0,0.0,0.0,1.0,18.700987894690066,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,64
65,0.944789456242915,0.9751049426209196,0.7978083137950119,734.9959625446609,0.089184922166542,0.0,0.0,0.0,1.0,18.580987894690065,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,65
66,0.9326611302224592,0.9760803769364328,0.6936896206377796,631.501891370019,0.1100722201322619,0.0,0.0,0.0,1.0,18.460987894690064,real,-0.1200000000000001,-0.07560000000000006,0,1000.0,0.9,True,66
67,0.8862882072718793,0.9622617038975768,0.780354013384265,665.5180535691588,0.1361757640214028,0.0,0.0,0.0,1.0,18.340987894690066,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,67
68,0.9293952583276998,0.9324782335806596,0.6028294824143489,522.4366543113823,0.1139445217136946,0.0,0.0,0.0,1.0,18.220987894690065,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,68
69,0.9743918988982136,0.9581887241409344,0.5450539838134698,508.8903771373724,0.100851716766214,0.0,0.0,0.0,1.0,18.100987894690064,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,69
70,0.9816726966480278,0.9152375843620812,0.5190038466550281,466.30614104004013,0.1083569450286515,0.0,0.0,0.0,1.0,17.980987894690067,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,70
71,0.9820949959088858,0.9076769218107436,0.4614018192333005,411.3050995515781,0.1214185784657075,0.0,0.0,0.0,1.0,17.86098789469007,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,71
72,0.9577536250610734,0.92382407742472,0.4792877110441751,424.0717820360924,0.1386307445637136,0.0,0.0,0.0,1.0,17.74098789469007,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,72
73,0.9727096153918922,0.9290091698178132,0.3652176800541921,330.0312034983915,0.1084076231557498,0.0,0.0,0.0,1.0,17.620987894690067,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,73
74,0.99,0.9415580659584306,0.3663338354352148,341.4753318116397,0.1139533600406197,0.0,0.0,0.0,1.0,17.50098789469007,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,74
75,0.99,0.9821487939426724,0.535819941271837,520.9923599996625,0.0971783005481484,0.0,0.0,0.0,1.0,17.380987894690072,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,75
76,0.9685442014399296,0.99,0.6638324836008336,636.5215916918639,0.1366585197687409,0.0,0.0,0.0,1.0,17.26098789469007,real,-0.11999999999999922,-0.07560000000000006,0,1000.0,0.9,True,76
