t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
108,0.802319481571542,0.2857008123889066,0.01,2.2922332768043594,0.7142991876110933,0.0,0.0,0.0,1.0,13.061148065102755,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,108
109,0.99,0.2351488811749834,0.01,2.3279739236323356,0.7648511188250166,0.0,0.0,0.0,1.0,12.941148065102755,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,109
110,0.99,0.2813207755943145,0.01,2.785075678383714,0.7186792244056854,0.0,0.0,0.0,1.0,12.821148065102756,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,110
111,0.8008727944555332,0.0988826830752432,0.01,0.7919245071773088,0.9011173169247568,0.10919280974744805,0.10919280974744805,0.0,0.8345405776132385,12.721003195789168,real,-0.10014486931358846,-0.008111539144368504,0,1000.0,0.9,True,111
112,0.6581302152077853,0.3061875202487336,0.01,2.0151125859523717,0.6938124797512664,0.0,0.0,0.0,1.0,12.601003195789168,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,112
113,0.8091174043792877,0.2624004575919452,0.01,2.1231277715473205,0.7375995424080548,0.0,0.0,0.0,1.0,12.48100319578917,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,113
114,0.793092434749771,0.262774575031202,0.01,2.084045275018324,0.737225424968798,0.0,0.0,0.0,1.0,12.36100319578917,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,114
115,0.7083390440827728,0.431495658723244,0.01,3.0564522242588903,0.568504341276756,0.0,0.0,0.0,1.0,12.24100319578917,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,115
116,0.7521354740206803,0.4373827550193226,0.01,3.289710857749293,0.5626172449806773,0.0,0.0,0.0,1.0,12.121003195789172,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,116
117,0.6481402728331198,0.5036191786270898,0.01,3.2641587183935377,0.4963808213729102,0.0,0.0,0.0,1.0,12.001003195789172,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,117
118,0.6074978181771613,0.5988551587051743,0.01,3.6380320231753105,0.4011448412948257,0.0,0.0,0.0,1.0,11.881003195789173,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,118
119,0.6176790478313454,0.8426383804178798,0.01,5.204800724826631,0.1573616195821202,0.0,0.0,0.0,1.0,11.761003195789174,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,119
120,0.6849201023402813,0.7430000283401872,0.01,5.08895655449593,0.2569999716598128,0.0,0.0,0.0,1.0,11.641003195789175,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,120
121,0.7360439190232462,0.7639555181074066,0.01,5.623048135072101,0.2360444818925934,0.0,0.0,0.0,1.0,11.521003195789175,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,121
122,0.8619165556057284,0.6788320904998071,0.01,5.850966172782298,0.3211679095001929,0.0,0.0,0.0,1.0,11.401003195789176,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,122
123,0.8889031218775442,0.8525941326357891,0.01,7.578735861944299,0.1474058673642108,0.0,0.0,0.0,1.0,11.281003195789177,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,123
124,0.7453122751935584,0.6691875234451715,0.01,4.987536756300635,0.3308124765548285,0.0,0.0,0.0,1.0,11.161003195789178,real,-0.11999999999999922,-0.008111539144368504,0,1000.0,0.9,True,124
