t,O,R,I,S,demand,date,close
527,0.75,0.035363546785325495,0.09267086561866084,0.9348531397853036,0.17402333820746907,2003-12,1111.92
528,0.8333333333333334,0.0758613767869315,0.11385734365113195,0.9342682514691265,0.17349494308643937,2004-01,1131.13
529,0.9166666666666666,0.120529117324229,0.08091288965577113,0.9323841058054961,0.1770067512731176,2004-02,1144.94
530,1.0,0.16140923813658237,0.10139078020997624,0.9273450238559401,0.19120348865252793,2004-03,1126.21
531,1.0,0.18940174757892958,0.06220168654445953,0.9223311373161319,0.1674775396491999,2004-04,1107.3
532,1.0,0.21249946429443722,0.04747124286365364,0.920474322919862,0.1676672518664396,2004-05,1120.68
533,1.0,0.2369572540866426,0.03578567015219375,0.9201439412064878,0.07057063499626376,2004-06,1140.84
534,0.9166666666666666,0.25333841532717183,0.5522521070191121,0.9151660600799268,0.12786201150577378,2004-07,1101.72
535,0.8333333333333334,0.26748758637264436,0.5486956829536349,0.9108088336244456,0.11395179829389178,2004-08,1104.24
536,0.75,0.2849273990890895,0.5471201894264028,0.9083080052984535,0.11483927276053511,2004-09,1114.58
537,0.75,0.2966152054530573,0.2546302683129894,0.907018298580875,0.10623494808202509,2004-10,1130.2
538,0.75,0.3136153837371428,0.2891813687224626,0.9119807339453575,0.16042639616008955,2004-11,1173.82
539,0.75,0.32831887645819924,0.12357833839857862,0.9153730142377959,0.18170464433152547,2004-12,1211.92
540,0.75,0.3356912077085369,0.09897767770480058,0.9104189877460785,0.14476870771997014,2005-01,1181.27
541,0.75,0.34431627653870867,0.026506663291059936,0.9103729794586174,0.14050535749079643,2005-02,1203.6
542,0.75,0.35231203588041915,0.25082658295706134,0.9054439531407957,0.1874303022558678,2005-03,1180.59
543,0.75,0.3595976165237026,0.4644794904743908,0.9005395719545634,0.21645288083436034,2005-04,1156.85
544,0.75,0.3700106300687548,0.34818104048138887,0.9033553397967373,0.19494908301124933,2005-05,1191.5
545,0.75,0.3774344235436162,0.3689265914705535,0.8984614016772251,0.146211451171227,2005-06,1191.33
546,0.8333333333333334,0.3969106700019277,0.2550222945091345,0.9028062900872972,0.16228671044384943,2005-07,1234.18
547,0.9166666666666666,0.41397995470180193,0.31073585591644315,0.8979150972163322,0.16542296197665154,2005-08,1220.33
548,1.0,0.43077575443706484,0.3231071384481019,0.8948541038052005,0.1371154920005133,2005-09,1228.81
549,1.0,0.4420695071961084,0.466347737607182,0.890002671865646,0.13034301310261243,2005-10,1207.01
550,1.0,0.45319416978885985,0.31599439237731836,0.8941929237677146,0.14361611553233067,2005-11,1249.48
551,1.0,0.45854183009150795,0.21250298357746467,0.8893447977283475,0.14432290926640015,2005-12,1248.29
552,1.0,0.47307035124918373,0.07265564718829884,0.891078511521215,0.1184378097618746,2006-01,1280.08
553,1.0,0.4844008627400299,0.05997210120322936,0.8863640805784383,0.10098156337407671,2006-02,1280.66
554,1.0,0.5012040142216534,0.049754589385687706,0.8844325233704575,0.10128406442974781,2006-03,1294.87
555,1.0,0.5238121046295497,0.09004077844226828,0.882783807179358,0.040713850490042294,2006-04,1310.61
556,1.0,0.535367579559028,0.2621588566056587,0.8779927267229327,0.10303096351521038,2006-05,1270.09
557,1.0,0.5469642242681253,0.2246309948163778,0.8732481846602125,0.10261661260762592,2006-06,1270.2
558,1.0,0.5532102679760302,0.4385535165214716,0.8698276014239937,0.06527347894935576,2006-07,1276.66
559,1.0,0.5654862140488401,0.43384570226249136,0.8705906073334592,0.09212147312031709,2006-08,1303.82
560,1.0,0.5812248326574591,0.39787966877078434,0.8721889916564802,0.11413089007314042,2006-09,1335.85
561,1.0,0.6063575127655608,0.23740066986137726,0.8755401602351669,0.14487320107303178,2006-10,1377.94
562,1.0,0.6285818420134377,0.01870605232464285,0.8750441729805392,0.015459042716415267,2006-11,1400.63
563,1.0,0.6535792499885059,0.15380164532624618,0.8735609044197078,0.0,2006-12,1418.3
564,1.0,0.6768342940761287,0.055694332640413145,0.87245646316881,0.0,2007-01,1438.24
565,1.0,0.6953842204930136,0.014518427221109381,0.8677170194324374,0.09373961804325075,2007-02,1406.82
566,1.0,0.7139091509722727,0.12363640989411889,0.8655907525469845,0.08316770891398059,2007-03,1420.86
567,1.0,0.7391638700699593,0.052721818100956816,0.8719366318259264,0.11896945042000788,2007-04,1482.37
568,1.0,0.7755682476980231,0.18689229598881524,0.8755521402090237,0.1375048442671542,2007-05,1530.62
569,1.0,0.8079807068993307,0.032037751548160485,0.8707972180874501,0.18227743493165993,2007-06,1503.35
570,1.0,0.8324336468501977,0.13069729753623863,0.8660660705764843,0.2404857087535181,2007-07,1455.27
571,1.0,0.8556223421834077,0.13067665011002053,0.864691506699652,0.21420749208610312,2007-08,1473.99
572,1.0,0.8817934884200691,0.09867141660292668,0.869161392925122,0.2395562468910966,2007-09,1526.75
573,1.0,0.9023401491484735,0.11180684151995689,0.8682751417167577,0.19713962620613223,2007-10,1549.38
574,0.9166666666666666,0.9097222106608369,0.35649232959203386,0.8635566045876453,0.24352896098413276,2007-11,1481.14
575,0.8333333333333334,0.9126655047741706,0.43778921257187475,0.8588616601441786,0.23740509579226232,2007-12,1468.36
576,0.75,0.8997418914745261,0.707721329217059,0.8541901904229292,0.32428287335788103,2008-01,1378.55
577,0.6666666666666666,0.8845363598388782,0.8141936242775416,0.8495420780502861,0.3190540158487119,2008-02,1330.63
578,0.5833333333333334,0.8661243267089744,0.7816689019920882,0.8449172062395062,0.21665282968115646,2008-03,1322.7
579,0.5,0.8477260094937453,0.5712213488208489,0.8524280369032194,0.331564167671297,2008-04,1385.59
580,0.4166666666666667,0.8262660427451033,0.6317609297167158,0.8505573843000864,0.32046237306663794,2008-05,1400.38
581,0.3333333333333333,0.7914438957677912,0.7994018875574017,0.8459274359580574,0.46525197647416183,2008-06,1280.0
582,0.25,0.761813806435516,0.7846800884006592,0.8413206373577385,0.41804887372694116,2008-07,1267.38
583,0.16666666666666666,0.731679704415084,0.7274276677559285,0.8398964569660675,0.4141982258237779,2008-08,1282.83
584,0.08333333333333333,0.6770788420530869,0.8614244638505932,0.8353198132607087,0.563936587724016,2008-09,1166.36
585,0.0,0.5934526642459457,0.9448486769781143,0.8307660527738766,0.7983559182084623,2008-10,968.75
586,0.0,0.5092114927608401,0.9770985703901242,0.8262350610894788,0.7046390180003353,2008-11,896.24
587,0.0,0.4278206081344972,0.8968104001145822,0.8237583461434056,0.783359921891545,2008-12,903.25
588,0.0,0.34822141469173207,0.9273980819688109,0.81926239299216,0.7460119003627955,2009-01,825.88
589,0.0,0.262447799943502,1.0,0.8147889196066708,0.6130738319836441,2009-02,735.09
590,0.0,0.186858307670416,0.7980946982307497,0.8317078639345278,0.9921664055718913,2009-03,797.87
591,0.0,0.11300433619814299,0.5229882768635408,0.8505812260417958,0.9388378198263154,2009-04,872.81
592,0.0,0.043692964398703515,0.3579152743384802,0.859437845921534,0.9167875763880212,2009-05,919.14
593,0.08333333333333333,0.0,0.35120079477097305,0.8548145563993248,0.9167022082533588,2009-06,919.32
594,0.16666666666666666,0.0,0.3302478679149044,0.8688134408122649,0.801268757781994,2009-07,987.48
595,0.25,0.0,0.2733620491545261,0.872699744915603,0.2747531049503303,2009-08,1020.62
596,0.3333333333333333,0.0,0.13165133686359545,0.8771118114227529,0.24862747482264108,2009-09,1057.08
597,0.4166666666666667,0.0,0.0880637894530899,0.8723490909451106,0.27116692905320716,2009-10,1036.19
598,0.5,0.0,0.19634053166781548,0.8821551575062075,0.2781893014639243,2009-11,1095.63
599,0.5833333333333334,0.0,0.2548861707602762,0.8819604012853385,0.25099518238420127,2009-12,1115.1
600,0.6666666666666666,0.002587766344593123,0.2475297233451399,0.8771734378583832,0.2978857323383001,2010-01,1073.87
601,0.75,0.05579120068652854,0.36629682600549107,0.8797416287208023,0.2923698354987074,2010-02,1104.49
602,0.8333333333333334,0.10930573253300802,0.36686633502122895,0.8898637360616275,0.3358660822617221,2010-03,1169.43
603,0.9166666666666666,0.15451280879518092,0.2882832139868396,0.888857782644042,0.2864026281866993,2010-04,1186.69
604,0.9166666666666666,0.17903622180384726,0.3274953811575874,0.8840363323102932,0.4845050558237553,2010-05,1089.41
605,0.8333333333333334,0.1950793472812381,0.4220674316690697,0.8792389892282133,0.5228033412892763,2010-06,1030.71
606,0.8333333333333334,0.21151566543798317,0.48104041342977355,0.8918103330273383,0.6022701546884769,2010-07,1101.6
607,0.75,0.21565066976921488,0.36848463254687613,0.8869741199416731,0.625667904962263,2010-08,1049.33
608,0.75,0.22776618925173686,0.45235737002232934,0.9040473332607353,0.6984015192529099,2010-09,1141.2
609,0.75,0.2489481846190038,0.3877327508228373,0.9085876462632512,0.7183064673373176,2010-10,1183.26
610,0.75,0.26117892539950505,0.29399798221824114,0.9036675466114065,0.5663922331952824,2010-11,1180.55
611,0.75,0.28170848016696437,0.3676278415650871,0.9152668592262916,0.46688866569679516,2010-12,1257.64
612,0.75,0.31227813078709377,0.30545489684740995,0.9161525733327794,0.434980552673296,2011-01,1286.12
613,0.75,0.3443571804107518,0.13728952315012008,0.919397291822201,0.23616239489904442,2011-02,1327.22
614,0.75,0.3668829441657022,0.22637470962128775,0.9144231439425615,0.16830378298022544,2011-03,1325.83
615,0.75,0.3923641342138213,0.38758224591639895,0.9168004375195208,0.1622082434668823,2011-04,1363.61
616,0.8333333333333334,0.42920470397647326,0.4269583559694611,0.9118392739113946,0.19409417279959157,2011-05,1345.2
617,0.9166666666666666,0.4709623426303914,0.37881934236114917,0.9069029161213091,0.1353543151823601,2011-06,1320.64
618,0.9166666666666666,0.4984253390037542,0.43249491921032085,0.9019912401201741,0.15421117463415016,2011-07,1292.28
619,0.9166666666666666,0.5228464931104639,0.5908583505119412,0.8971041224990447,0.2098653597221603,2011-08,1218.89
620,0.8333333333333334,0.5214379127426672,0.7230482470973103,0.8922414404660209,0.3034359792535934,2011-09,1131.42
621,0.75,0.5315255373807537,0.5742442978244658,0.9140806071559243,0.607436716300322,2011-10,1253.3
622,0.6666666666666666,0.5410903453792592,0.5494407716281591,0.9091330426996161,0.6087351790114094,2011-11,1246.96
623,0.5833333333333334,0.5410845843143601,0.5373253843307945,0.9064257830414791,0.6142555750036518,2011-12,1257.6
624,0.5833333333333334,0.5448710442192045,0.5649333546661607,0.9126405426002883,0.6457001151610786,2012-01,1312.41
625,0.5833333333333334,0.5504103081195586,0.5813511859748149,0.9180751496288005,0.5707851653424776,2012-02,1365.68
626,0.5833333333333334,0.5623126682008189,0.6846399573691646,0.921152479574555,0.3151511894783206,2012-03,1408.47
627,0.5833333333333334,0.5672527813516808,0.7229476761520937,0.9161695557561538,0.14141754867620265,2012-04,1397.91
628,0.5833333333333334,0.5622305730260087,0.5208586892131236,0.9112115465568446,0.35557963361294925,2012-05,1310.33
629,0.5833333333333334,0.5682105583911337,0.39257452754031524,0.9163939277134607,0.3776439400811014,2012-06,1362.16
630,0.5833333333333334,0.58074663561128,0.49541728803047463,0.9146992461674402,0.3487795596729793,2012-07,1379.32
631,0.6666666666666666,0.6077789923834453,0.4908796151184327,0.9148518317933703,0.3205101225793392,2012-08,1406.58
632,0.75,0.652319225383563,0.4997892432295195,0.9161448618380861,0.31044198191411077,2012-09,1440.67
633,0.8333333333333334,0.6751992946297998,0.4758787589735339,0.9111869761083672,0.32339277627616586,2012-10,1412.16
634,0.9166666666666666,0.6995714796848684,0.4530896008958217,0.9069951334023248,0.11363382516684817,2012-11,1416.18
635,1.0,0.7238529279677781,0.4598643697226731,0.903919650297758,0.060799108847549396,2012-12,1426.19
636,1.0,0.75059867176122,0.5183045787281491,0.9118517316320719,0.15042406119868656,2013-01,1498.11
637,1.0,0.772058638509862,0.4728628348964265,0.9097836481167759,0.14847836962572886,2013-02,1514.68
638,1.0,0.7923534298826884,0.5107194555745219,0.9140768576519037,0.16691615378843958,2013-03,1569.19
639,1.0,0.8141691423888415,0.5102418049430937,0.9138032284533936,0.08982766058895081,2013-04,1597.57
640,1.0,0.8485987064912771,0.5088042180852772,0.9142157282130815,0.06446279650296434,2013-05,1630.74
641,1.0,0.8722162417509618,0.46401080088924085,0.9092674881514876,0.13530300778031387,2013-06,1606.28
642,1.0,0.8967094091689085,0.5076136845561997,0.9169329297465767,0.13242328836716766,2013-07,1685.73
643,1.0,0.9102921975802633,0.09115432696752829,0.9119711036773153,0.2349623743223726,2013-08,1632.97
644,1.0,0.9253959956309205,0.4032978715892136,0.9146784277139529,0.22533179973509027,2013-09,1681.55
645,1.0,0.9451593287668175,0.11435269968053008,0.9211048563968186,0.25874171951536035,2013-10,1756.54
646,1.0,0.9643436748803687,0.09018107723890896,0.9233356659885426,0.2627017550572347,2013-11,1805.81
647,1.0,0.982086314502954,0.1075122631336064,0.9244148157192386,0.21531738646163534,2013-12,1848.36
648,1.0,0.9815301663552286,0.2378705756372898,0.9194155802201138,0.2805821690628764,2014-01,1782.59
649,1.0,0.9865278901550801,0.3354303507660721,0.9254489306833666,0.22444218234055296,2014-02,1859.45
650,1.0,0.9865278901550801,0.45571405559580536,0.9222459220057047,0.22741173370519324,2014-03,1872.34
651,1.0,0.9865278901550801,0.4367546036387527,0.9188694624347201,0.19603267542863814,2014-04,1883.95
652,1.0,0.9865278901550801,0.03736816972537914,0.9193249563868098,0.1881108491732173,2014-05,1923.57
653,1.0,0.9898750191549979,0.11714934741920109,0.919274065320174,0.1837868057963842,2014-06,1960.23
654,1.0,0.9865099180271689,0.040156555055785,0.9143005335730446,0.1020520771109207,2014-07,1930.67
655,1.0,0.9934941313051169,0.19149634855873288,0.9189905407112058,0.08404527268837186,2014-08,2003.37
656,1.0,0.9905855191785135,0.14770294125564618,0.9140184265871212,0.1250083478186084,2014-09,1972.29
657,1.0,0.9905855191785135,0.0035661494866842773,0.9150520825990708,0.13329061565360237,2014-10,2018.05
658,1.0,0.9905855191785135,0.01841908644890979,0.9164198395135341,0.13725466084393276,2014-11,2067.56
659,1.0,0.9896508444673907,0.10941067767346636,0.9114605788954379,0.14397166102963949,2014-12,2058.9
660,1.0,0.9897587498142395,0.2997318646538165,0.9065261145804322,0.191048623356866,2015-01,1994.99
661,1.0,0.9897587498142395,0.30474407130307046,0.9155510784679486,0.24262668985941468,2015-02,2104.5
662,1.0,0.9858767856609852,0.3471172006530381,0.9105961616550804,0.24618576765296554,2015-03,2067.89
663,1.0,0.9838631691826925,0.37008842555982613,0.9078784865889279,0.2362544326415011,2015-04,2085.51
664,1.0,0.9838631691826925,0.39379118539255975,0.9056834358639413,0.22212066522449786,2015-05,2107.39
665,1.0,0.9791743507116896,0.38393148319533266,0.900777857264093,0.24140134512816938,2015-06,2063.11
666,1.0,0.9821635415962471,0.3383262321993705,0.9009945976620098,0.19760757494038803,2015-07,2103.84
667,0.9166666666666666,0.9678461263870262,0.6591590607825684,0.8961124632531713,0.24164386476069855,2015-08,1972.18
668,0.8333333333333334,0.9514684849641492,0.6872011788547604,0.891254739516377,0.24901163841453014,2015-09,1920.03
669,0.8333333333333334,0.9485003823954452,0.3946103304916775,0.9072089736719685,0.45840618706735603,2015-10,2079.36
670,0.8333333333333334,0.9456434645465821,0.3617072859674585,0.9024274086558339,0.45518023899157023,2015-11,2080.41
671,0.75,0.939859405473036,0.3772141394716517,0.8975381101920263,0.4521740915178022,2015-12,2043.94
672,0.6666666666666666,0.9299923447115898,0.533841181182583,0.8926732582205377,0.4815844589850627,2016-01,1940.24
673,0.5833333333333334,0.9114446156379478,0.5020065408139257,0.8878327305089065,0.40476129872005995,2016-02,1932.23
674,0.5833333333333334,0.9102809113146146,0.2514311863658,0.8996803120752436,0.4694541489896273,2016-03,2059.74
675,0.5833333333333334,0.9078376088804296,0.2503030485481673,0.8955076902533607,0.32146920984435406,2016-04,2065.3
676,0.5833333333333334,0.9067321150945835,0.20786407933463644,0.8946187465268944,0.3285339148763096,2016-05,2096.95
677,0.5833333333333334,0.9105176900796411,0.1715737758009247,0.8900058962670743,0.3154887738942066,2016-06,2098.86
678,0.5833333333333334,0.9108936003229126,0.27216314066347086,0.8943028356433398,0.18469871684872557,2016-07,2173.6
679,0.6666666666666666,0.9249389541058951,0.13705067946451185,0.8894541600445947,0.178900083896678,2016-08,2170.95
680,0.75,0.9442313409407274,0.20517375712985725,0.8846297278238432,0.045741133696846244,2016-09,2168.27
681,0.75,0.9423280040094268,0.253805337929198,0.8798294177641954,0.09432640777835254,2016-10,2126.15
682,0.75,0.94518492185829,0.09334083886471309,0.8838155732257964,0.13317837096204352,2016-11,2198.81
683,0.8333333333333334,0.9519036556429588,0.1055700162707182,0.883722701003175,0.13343989411515125,2016-12,2238.83
684,0.9166666666666666,0.9696032041395292,0.15149789639700048,0.8835492474326015,0.0993727566904521,2017-01,2278.87
685,1.0,0.9881509332131712,0.10271781221964894,0.8882781271525099,0.12862301425530767,2017-02,2363.64
686,1.0,0.9931097442110974,0.12193176661190881,0.8834595750962189,0.12721554106857316,2017-03,2362.72
687,1.0,0.9975666631235751,0.12277125804489364,0.8810250365095,0.0432995090975523,2017-04,2384.2
688,1.0,0.9986721569094213,0.11161369314416099,0.8792440317761225,0.02244800947235429,2017-05,2411.8
689,1.0,0.9995754003953665,0.16798288759257382,0.8757228966095003,0.029557355916180736,2017-06,2423.41
690,1.0,0.9995754003953665,0.20386022367871462,0.875964328136703,0.03088969573881803,2017-07,2470.3
691,1.0,0.9998474618216049,0.086766606530889,0.8713498098565241,0.0,2017-08,2471.65
692,1.0,1.0,0.09760811487450423,0.8716013714633786,0.0,2017-09,2519.36
693,1.0,1.0,0.34613680468335645,0.872588752237262,0.0,2017-10,2575.26
694,1.0,1.0,0.36999439115864113,0.8750705481698168,0.0009980403214863453,2017-11,2647.58
695,1.0,1.0,0.29993773336092294,0.8728692131107213,0.0,2017-12,2673.61
696,1.0,1.0,0.05991780621377451,0.882380210469075,0.09512110469718094,2018-01,2823.81
697,1.0,0.9965749196948375,0.08939165241310013,0.8775911479962011,0.24254339082432227,2018-02,2713.83
698,1.0,0.9822049188557977,0.3153185400325646,0.8728260308356915,0.2943846385599708,2018-03,2640.87
699,1.0,0.9683154610121381,0.2745543696851173,0.8687927336173944,0.2865396891398322,2018-04,2648.05
700,1.0,0.9589478214309625,0.27852730199126696,0.8696462028957532,0.2777105572081381,2018-05,2705.27
701,1.0,0.9506154111269373,0.24776072092742127,0.8661804705453758,0.27629337436066764,2018-06,2718.37
702,1.0,0.9500211421067716,0.3093368468678816,0.8707002001160984,0.21249992183096705,2018-07,2816.29
703,1.0,0.9500211421067716,0.32827287314587966,0.8737439401666539,0.14683556307935133,2018-08,2901.52
704,1.0,0.9500211421067716,0.23821253152404342,0.8701154463417115,0.04622486614583045,2018-09,2913.98
705,0.9166666666666666,0.9345336459417817,0.6481672911689313,0.8653877076894744,0.3396581339072333,2018-10,2711.74
706,0.9166666666666666,0.9227549088712859,0.8074441931854432,0.8652995348860778,0.33614428552993464,2018-11,2760.17
707,0.8333333333333334,0.8915769801052045,0.8935585303595961,0.860595875791119,0.539340859267484,2018-12,2506.85
708,0.75,0.8755044143659438,0.6792919664051255,0.875666309979019,0.64234648626405,2019-01,2704.1
709,0.75,0.874279282140275,0.6712320911788388,0.8785499554433894,0.6416624930943007,2019-02,2784.49
710,0.75,0.8826419209919459,0.6511915206587157,0.878412598825569,0.6498148803461004,2019-03,2834.4
711,0.75,0.8965313788356055,0.6885165435606093,0.8836983935503033,0.5602643132598751,2019-04,2945.83
712,0.6666666666666666,0.8912205892803032,0.7048875029818762,0.8789027401620233,0.6632558291067032,2019-05,2752.06
713,0.6666666666666666,0.8992446896984563,0.7194842501167134,0.891512933056946,0.48211863362072244,2019-06,2941.76
714,0.6666666666666666,0.899838958718622,0.7326786379573497,0.8900792477469386,0.4121120670405668,2019-07,2980.38
715,0.6666666666666666,0.8958017707988601,0.7603858586033237,0.8852516900876753,0.4284522856828929,2019-08,2926.46
716,0.6666666666666666,0.8955292306648109,0.7614657207640932,0.8848903909373745,0.4281152899536453,2019-09,2976.74
717,0.75,0.9110167268298007,0.7385683124374987,0.8853628758137755,0.40670645195426997,2019-10,3037.56
718,0.75,0.9227954639002967,0.7433581007395281,0.8892892432548114,0.20392299178036133,2019-11,3140.98
719,0.8333333333333334,0.953973392666378,0.7852511856332333,0.8918161505911394,0.09116050243294163,2019-12,3230.78
720,0.9166666666666666,0.9696826469596688,0.8395418753067485,0.8869799084176552,0.1070769181650186,2020-01,3225.52
721,0.8333333333333334,0.960496793738829,0.9023014538974331,0.8821678474550383,0.4119940566705823,2020-02,2954.22
722,0.75,0.9219582711380758,1.0,0.8773798467972346,0.7027403249115294,2020-03,2584.59
723,0.6666666666666666,0.8999696401828452,0.46404164761114247,0.9037560589741694,0.9494121853315742,2020-04,2912.43
724,0.75,0.9017684713478393,0.32053956622950464,0.9104082920922971,0.961913105997089,2020-05,3044.31
725,0.75,0.89306375640774,0.2551395233819993,0.9102305087175239,0.9544357587955299,2020-06,3100.29
726,0.75,0.89306375640774,0.153189782679424,0.9192885569905791,0.9939268828721668,2020-07,3271.12
727,0.75,0.897100944327502,0.12374949625266221,0.9319734311704918,0.8911778805522154,2020-08,3500.31
728,0.75,0.8886196892916214,0.18721931622429624,0.9269364025941109,0.5015696769577088,2020-09,3363.0
729,0.75,0.873934402587133,0.17151372829262737,0.9219245591606119,0.40121234572384185,2020-10,3269.96
730,0.75,0.873934402587133,0.08224371319214342,0.9435735511745568,0.5345385717470142,2020-11,3621.63
731,0.75,0.873934402587133,0.09291869045173887,0.9479829869250949,0.5321314316533536,2020-12,3756.07
732,0.75,0.8718125508611696,0.08422513143002014,0.9428659105699408,0.5466747738252673,2021-01,3714.24
733,0.8333333333333334,0.8909147207276015,0.06785894231825973,0.9444908059928937,0.49411152784617296,2021-02,3811.15
734,0.9166666666666666,0.9355474627943846,0.015473885099767796,0.9502291363563955,0.4149576197934361,2021-03,3972.89
735,1.0,0.9575360937496151,0.0,0.9584250011681222,0.3118291000685282,2021-04,4181.17
736,1.0,0.9704156917210989,0.07826528930638188,0.9546824684523457,0.1545545998180259,2021-05,4204.11
737,1.0,0.9794287165470704,0.0,0.9552610256450303,0.14639225865477418,2021-06,4297.5
738,1.0,0.9794287165470704,0.013144223976281597,0.9559729086094093,0.06658572340891238,2021-07,4395.26
739,1.0,0.9794287165470704,0.06079649665248274,0.9582679143437609,0.06612040983195598,2021-08,4522.68
740,1.0,0.977567364400297,0.0,0.9530994133515137,0.27564845268924,2021-09,4307.54
741,1.0,0.9922526511047856,0.052963161732019315,0.9653907463994986,0.32146000003967123,2021-10,4605.38
742,1.0,0.9903929625352281,0.0181519243776213,0.9601866312469726,0.33540401979520085,2021-11,4567.0
743,1.0,0.9903929625352281,0.0,0.9661400475192495,0.35600261817486756,2021-12,4766.18
744,1.0,0.9811436595681768,0.06601255110662688,0.9609321858611248,0.4622235588557476,2022-01,4515.55
745,0.9166666666666666,0.9627790304401583,0.14237295418553453,0.9557503635112907,0.46538185199305987,2022-02,4373.94
746,0.9166666666666666,0.9517403076951224,0.2539929956712853,0.9597597284395774,0.43196513766065303,2022-03,4530.41
747,0.8333333333333334,0.9220447997804638,0.0,0.954583768376851,0.49056645497123647,2022-04,4131.93
748,0.75,0.8923595922390669,0.0685334322232618,0.9494475716555605,0.4955784733328893,2022-05,4132.15
749,0.6666666666666666,0.8464386554433284,0.171127158231846,0.9443231723767542,0.46528874462085695,2022-06,3785.38
750,0.5833333333333334,0.8166663629279918,0.30406415296260153,0.961963075991278,0.7044293072951842,2022-07,4130.29
751,0.5,0.7786870139170139,0.2370552696582887,0.9567760991907931,0.7127901259446912,2022-08,3955.0
752,0.4166666666666667,0.7340284855163668,0.25603099699917464,0.9516150572743106,0.7284226787686525,2022-09,3585.62
753,0.3333333333333333,0.692162150195456,0.11331453202379903,0.9665152628614858,0.8187448946512873,2022-10,3871.98
754,0.3333333333333333,0.661900124748443,0.17699480746606372,0.9749584178364471,0.8677991106276643,2022-11,4080.11
755,0.25,0.6185130797750795,0.1706665919416535,0.9697064643267365,0.8102117497665913,2022-12,3839.5
756,0.25,0.597961494124091,0.15979369369167626,0.9801058518184307,0.7486176520075863,2023-01,4076.6
757,0.3333333333333333,0.579056095399834,0.12732638609173683,0.97482816113881,0.7300531778854351,2023-02,3970.15
758,0.3333333333333333,0.5593402445793962,0.11805501623733934,0.9785603909226663,0.5158844632262979,2023-03,4109.31
759,0.4166666666666667,0.5610983310156523,0.08795906368612356,0.9770808959001297,0.43456954537460524,2023-04,4169.48
760,0.5,0.5633307028207307,0.0794868336067545,0.9724648203830649,0.3846059350904205,2023-05,4179.83
761,0.5833333333333334,0.5944659219981023,0.021693758409223357,0.9835799597938135,0.2847213031866128,2023-06,4450.38
762,0.6666666666666666,0.6159407956523655,0.005897322140228167,0.9862808462897483,0.23577071843529895,2023-07,4588.96
763,0.75,0.6418162696832921,0.05033544321956591,0.9809722806377711,0.2062845800738252,2023-08,4507.66
764,0.8333333333333334,0.6747039569115043,0.03623953965527961,0.9756902578140537,0.33616168459523155,2023-09,4288.05
765,0.8333333333333334,0.6897715301982137,0.20015241219386293,0.9704346451044549,0.353329516194454,2023-10,4193.8
766,0.8333333333333334,0.7126051167254503,0.11701320392116552,0.9874806457516166,0.5037619265137833,2023-11,4567.8
767,0.9166666666666666,0.7559921616988139,0.09974532745301115,0.9934515359274545,0.46851482761449537,2023-12,4769.83
768,0.9166666666666666,0.7882782134887867,0.15865559262728307,0.9922195030466685,0.4594343993569856,2024-01,4845.65
769,0.9166666666666666,0.8255482413410621,0.13244299746940802,1.0,0.4643340168427701,2024-02,5096.27
770,0.9166666666666666,0.8563028149065359,0.06362739465110093,1.0,0.30172545325811895,2024-03,5254.35
771,0.9166666666666666,0.874953757677805,0.029343526998392024,0.9972287441437382,0.37998653199369553,2024-04,5035.69
772,0.9166666666666666,0.9024065934141235,0.01997987713347387,1.0,0.289215980702194,2024-05,5277.51
773,0.9166666666666666,0.9171923110324904,0.11351349957018304,1.0,0.2795902811709673,2024-06,5460.48
774,0.9166666666666666,0.9254897298935638,0.2436073285543561,1.0,0.282269493597332,2024-07,5522.3
775,0.9166666666666666,0.9375936048736151,0.19495533204326496,1.0,0.2483848143795756,2024-08,5648.4
776,0.9166666666666666,0.9599795933627531,0.34074414890920096,1.0,0.24121927787339986,2024-09,5762.48
777,1.0,0.9845698693364727,0.19314493535086164,0.9999958062876727,0.10638407389639985,2024-10,5705.45
778,1.0,0.9938579968258066,0.23181026874873448,1.0,0.13617089737079274,2024-11,6032.38
779,1.0,0.9882813986629583,0.0719278055577061,1.0,0.2083700211033708,2024-12,5881.63
780,1.0,0.9882813986629583,0.12942203398794974,1.0,0.21512069743851403,2025-01,6040.53
781,1.0,0.9851032398200509,0.025107935617438005,0.9998772455721033,0.23784342056636198,2025-02,5954.5
782,0.9166666666666666,0.9692667510047825,0.45282551144580796,0.9945006979237144,0.35256029359004987,2025-03,5611.85
783,0.8333333333333334,0.9611359735261025,0.5143248215797559,0.9891510330135672,0.3519482474041096,2025-04,5569.06
784,0.8333333333333334,0.9563763084636803,0.3245516770885165,0.9993969542430086,0.366031474529152,2025-05,5911.69
785,0.8333333333333334,0.9563763084636803,0.20674631729276677,1.0,0.4014495168094013,2025-06,6204.95
786,0.8333333333333334,0.9563763084636803,0.13890614828599654,1.0,0.39713390003279353,2025-07,6339.39
787,0.8333333333333334,0.9563763084636803,0.2141520758916584,1.0,0.38176417832992576,2025-08,6460.26
788,0.8333333333333334,0.9563763084636803,0.4437216224467313,1.0,0.1583465292763589,2025-09,6688.46
789,0.8333333333333334,0.958584794524162,0.4688873545147108,1.0,0.07320356089917855,2025-10,6840.2
790,0.8333333333333334,0.958584794524162,0.3383200297412246,1.0,0.06386701163167377,2025-11,6849.09
