date,O,R,I,demand,S,inflation_yoy_pct
1953-07-01,0.4678142585265082,0.7615345388228354,0.5316723815569411,0.41229,0.21520102684049447,0.41229
1953-08-01,0.5031563245494304,0.7668954910924869,0.6217104993218534,0.59948,0.23142896717563813,0.59948
1953-09-01,0.5558589181584271,0.8228372453478765,0.7474120712831647,0.97634,0.266621869567458,0.97634
1953-10-01,0.6192992731930362,0.8521862593058159,0.7955503907755029,0.97415,0.26640781385076356,0.97415
1953-11-01,0.7115798528167472,0.878216083713374,0.7737815507043512,0.59948,0.23142896717563813,0.59948
1953-12-01,0.797905467905649,0.9310771721005401,0.8186218326035829,0.59903,0.23138894893397483,0.59903
1954-01-01,0.8448713517896095,0.8951661066201283,0.950424347057053,1.12613,0.28151987385639243,1.12613
1954-02-01,0.8500414786723929,0.8589730531421435,0.9770217566648145,1.50432,0.32129213605354257,1.50432
1954-03-01,0.852474876565516,0.8430831354894234,0.9637827139689185,1.12655,0.2815623517563983,1.12655
1954-04-01,0.8537248826032917,0.7954409452678682,0.8774987453791384,0.63694,0.23477720968945365,0.63694
1954-05-01,0.8552262793769603,0.7716786859986896,0.9308635492672356,0.86142,0.2555381299870467,0.86142
1954-06-01,0.8622518162836235,0.7514677793305258,0.8994269356137918,0.63504,0.23460657866683576,0.63504
1954-07-01,0.8847384864822927,0.7640406276433723,0.8470125386388561,0.26129,0.20272407587333682,0.26129
1954-08-01,0.9237225934369737,0.7561852477109782,0.8213777614428742,0.0,0.18242552380635632,0.0
1954-09-01,0.9324327991022556,0.7645971829017405,0.78338074426357,0.0,0.16127728588483745,-0.29751
1954-10-01,0.9220038366543992,0.7058959746700996,0.695770309073668,0.0,0.12711462596002243,-0.85343
1954-11-01,0.9192024225141512,0.6827803796058816,0.8288420982398867,0.0,0.16378173558610643,-0.26071
1954-12-01,0.910619106833668,0.6710132112861009,0.8171529305709246,0.0,0.15629205415342312,-0.37216
1955-01-01,0.8977760937377861,0.6994484145150628,0.7764277012649506,0.0,0.13997290817812247,-0.63103
1955-02-01,0.8870829302057583,0.7394165028026637,0.7876441775660895,0.0,0.1400433455998463,-0.62986
1955-03-01,0.8815288296683759,0.7678040012951942,0.8217170608976874,0.0,0.14679848077912144,-0.51987
1955-04-01,0.8803219559925326,0.792223525821874,0.8832807363354179,0.0,0.16378858356515952,-0.26061
1955-05-01,0.8760442569242094,0.7806641381318842,0.8285051434012471,0.0,0.142208716208787,-0.59413
1955-06-01,0.8697816590606318,0.7771403482674742,0.791054170581478,0.0,0.1270968739795206,-0.85375
1955-07-01,0.8676371079239651,0.7657230146815249,0.8943796468827173,0.0,0.1562828238361469,-0.3723
1955-08-01,0.8659980834683481,0.7815631073873053,0.8809715406134582,0.0,0.1490482943832628,-0.48417
1955-09-01,0.8718361875693432,0.7459584123253095,0.9944715625356194,0.1492,0.19381642952061973,0.1492
1955-10-01,0.8775830468025965,0.7810341148655421,0.9442205763984305,0.37425,0.2120061502628993,0.37425
1955-11-01,0.8791534041193446,0.8437796246413239,0.9424963624117434,0.37341,0.2119359937420264,0.37341
1955-12-01,0.8807687930577266,0.8555796562239798,0.9405801411077099,0.37355,0.21194768531675703,0.37355
1956-01-01,0.8907690278508804,0.867182508229385,0.9630556317462773,0.22413,0.1997376269758502,0.22413
1956-02-01,0.912480519634317,0.8593568112441038,0.9667783798119438,0.14914,0.19381174201504217,0.14914
1956-03-01,0.9255496470595458,0.8472567698745566,0.9154279361619967,0.37327,0.2119243026387953,0.37327
1956-04-01,0.9272511631277621,0.8589126271426635,0.8844639301400845,0.52258,0.22466060871972457,0.52258
1956-05-01,0.9247830182451838,0.8467065752477126,0.7952176227514588,0.97124,0.26612355303973984,0.97124
1956-06-01,0.9000051970404692,0.8025574318382006,0.6678242427484289,1.64732,0.33707866559413074,1.64732
1956-07-01,0.8672245236846466,0.8182681917029887,0.6152485696752771,1.98057,0.3752603385606678,1.98057
1956-08-01,0.8349492086315673,0.8060091345453361,0.5880161877659738,2.20808,0.4022833791311482,2.20808
1956-09-01,0.8182079862746244,0.836486100493568,0.6756112992144564,1.8622,0.3614906828336593,1.8622
1956-10-01,0.7953451305273654,0.7850222308312192,0.5615113904970631,2.57271,0.4467909863778841,2.57271
1956-11-01,0.7776714071244835,0.760839109776189,0.6293336001283242,2.34375,0.4186969093556867,2.34375
1956-12-01,0.7553150050012318,0.7094727697972112,0.5587294196709881,2.82843,0.4785668923597041,2.82843
1957-01-01,0.7352326699439639,0.6932563397262488,0.5294593150980922,3.13082,0.5163466721892638,3.13082
1957-02-01,0.7138127594569945,0.662108327152213,0.4899194567403747,3.49963,0.5621309655568445,3.49963
1957-03-01,0.6957958632874862,0.6744553730459506,0.5028426461431919,3.60729,0.5753333246570475,3.60729
1957-04-01,0.6788305161653878,0.679042448480157,0.5148083947843277,3.71333,0.5882328855490588,3.71333
1957-05-01,0.6744418452592676,0.7133834980793438,0.574897725330426,3.58861,0.5730497400230034,3.58861
1957-06-01,0.6812722588726873,0.7794683394053336,0.6222460766448998,3.53591,0.5665907917293987,3.53591
1957-07-01,0.6884368973191105,0.7895658419500102,0.7008092241755518,3.29791,0.5371700492436999,3.29791
1957-08-01,0.6994545642926083,0.7867682241846138,0.6835794772798822,3.55181,0.5685419955399528,3.55181
1957-09-01,0.7044361452402025,0.8228849500843081,0.7130712318174597,3.54662,0.5679053239780752,3.54662
1957-10-01,0.7151356691679005,0.8343627096697374,0.8556229740632195,2.94438,0.49304794805171337,2.94438
1957-11-01,0.7263407050121613,0.8239524760751207,0.8141424434042314,3.27154,0.5338904560303798,3.27154
1957-12-01,0.7427545497783736,0.8508060022650633,0.8829694885383941,3.04017,0.5050210812060985,3.04017
1958-01-01,0.7630906727355071,0.8335220462032882,0.8169111838961848,3.5056,0.5628655559067964,3.5056
1958-02-01,0.7939796359218156,0.8441888252693812,0.8966685784220352,3.23741,0.5296414520001685,3.23741
1958-03-01,0.8237563275283193,0.8144846760513403,0.8459525209195867,3.62527,0.5775283040943896,3.62527
1958-04-01,0.8590169938561599,0.8247623964892028,0.8736839711286646,3.61618,0.5764189834663821,3.61618
1958-05-01,0.8921232420321803,0.8105230627170142,0.9457211307494303,3.35714,0.5445242498586089,3.35714
1958-06-01,0.911405394637389,0.7619193570300498,0.9511673391751567,2.84596,0.48075451287426824,2.84596
1958-07-01,0.9208539732428564,0.748688183354448,0.8740460468548769,2.48315,0.43575091742156924,2.48315
1958-08-01,0.9232502308768668,0.7597715837853763,0.8429788777213332,2.3338,0.41748653713490613,2.3338
1958-09-01,0.9291342366956075,0.7337693221144233,0.7907909874160097,2.08333,0.38738088238733576,2.08333
1958-10-01,0.9202289066131769,0.7976131009333846,0.7948888740694261,2.08333,0.38738088238733576,2.08333
1958-11-01,0.9109558463402075,0.8129390425909584,0.7619038926423031,1.90074,0.36595025607681836,1.90074
1958-12-01,0.8945556631735972,0.8221471168275003,0.7418403421558672,1.75623,0.3493528590933794,1.75623
1959-01-01,0.8691733611073561,0.8222637284054439,0.6639237225350405,1.2919,0.2985839683099465,1.2919
1959-02-01,0.8449971536176211,0.824552495648904,0.634916884863905,1.0453,0.27341791792180586,1.0453
1959-03-01,0.809638891129217,0.7915768616169132,0.5217626100910339,0.34638,0.20968751817905226,0.34638
1959-04-01,0.7794202454666074,0.7704733463248525,0.5098659438907224,0.13822,0.19296004980095852,0.13822
1959-05-01,0.7604912118475213,0.7759562106987179,0.5786867088029921,0.34554,0.20961792482726158,0.34554
1959-06-01,0.7522971354815801,0.7934394665482516,0.6720890995679107,0.6918,0.23974099831273632,0.6918
1959-07-01,0.7477106270775643,0.8098329341966377,0.7340038812776136,0.89997,0.25922222041653015,0.89997
1959-08-01,0.7477028247612381,0.8181738423353797,0.7425988254879742,0.8293,0.25249491462601303,0.8293
1959-09-01,0.7540357474504406,0.8079660888442834,0.8321363676998575,1.17606,0.28659688352816143,1.17606
1959-10-01,0.7572099593290056,0.7712970481072372,0.9135617054242328,1.52196,0.32321847993974295,1.52196
1959-11-01,0.7645685935645975,0.7757834135423103,0.9011969533521531,1.38169,0.30807058930045783,1.38169
1959-12-01,0.7710067694211735,0.7765668313250417,0.9414928666895124,1.51881,0.3228740473483078,1.51881
1960-01-01,0.7850907098421547,0.7963346139970192,0.9046154874693162,1.24095,0.29327622024572275,1.24095
1960-02-01,0.7977676464495016,0.8041539503507761,0.9546209587986295,1.41379,0.3115023548481585,1.41379
1960-03-01,0.8217816651004344,0.8671136013878729,0.9933652386469248,1.51881,0.3228740473483078,1.51881
1960-04-01,0.8495711569821005,0.8453390394700084,0.9190790059617897,1.93237,0.3696275402475829,1.93237
1960-05-01,0.8756693641322526,0.8559422122208594,0.9278137897796374,1.82507,0.3572167121717067,1.82507
1960-06-01,0.8923730898873719,0.8812585857924525,0.9399594039757926,1.71762,0.3449775878285778,1.71762
1960-07-01,0.9039115052282184,0.8667097012860858,1.0,1.37221,0.3070611164535763,1.37221
1960-08-01,0.9137912717254216,0.8634519978404385,0.9724918744814423,1.47361,0.3179529994166972,1.47361
1960-09-01,0.9203449571457663,0.8744686116403628,0.9955000954091312,1.23077,0.2922223511579019,1.23077
1960-10-01,0.9277685818770981,0.89713472207687,0.981577010944635,1.36286,0.3060672934860568,1.36286
1960-11-01,0.9323067876953554,0.9011684225684705,0.9573860986300309,1.46508,0.3170288152183304,1.46508
1960-12-01,0.9355365705397185,0.9045734806444287,0.9751704309870103,1.36008,0.3057721508477057,1.36008
1961-01-01,0.9338332535088063,0.9085668971363757,0.9294823191322055,1.60027,0.33184215974929765,1.60027
1961-02-01,0.9336355841913753,0.9122412219468586,0.9607419980008464,1.46209,0.3167052040892319,1.46209
1961-03-01,0.9437868550054712,0.9233744473247267,0.9700845398253658,1.46209,0.3167052040892319,1.46209
1961-04-01,0.961004849375734,0.9091139114474575,0.922929033191157,0.91401,0.2605725201761767,0.91401
1961-05-01,0.9743594113372875,0.9203913111398743,0.9179916902113583,0.91309,0.2604838996764271,0.91309
1961-06-01,0.9762639795987788,0.9173297271662233,0.8898824218531894,0.77676,0.24756899385900472,0.77676
1961-07-01,0.9800030001368295,0.9035536593900476,0.9824653692654918,1.25212,0.29443513183993086,1.25212
1961-08-01,0.9845428655347216,0.8997128980546814,0.9524181919036854,1.11449,0.28034418148307516,1.11449
1961-09-01,0.9850429005644761,0.911135532166901,0.9789512083029692,1.24958,0.2941713670178523,1.24958
1961-10-01,0.9786263476852446,0.8746276274284679,0.8894670061090315,0.77311,0.24722919207391375,0.77311
1961-11-01,0.970744803824593,0.8747018347962504,0.8750109401465379,0.67159,0.23790405458179084,0.67159
1961-12-01,0.9649248519015946,0.8857619129115901,0.881976208643776,0.67092,0.2378433225001082,0.67092
1962-01-01,0.9592790403096261,0.9111524938509655,0.8866184649308894,0.67024,0.23778169487578324,0.67024
1962-02-01,0.9579138791420053,0.9009320190968209,0.9380251793689989,0.90483,0.25968911669101247,0.90483
1962-03-01,0.9589595349688882,0.8796164827539533,0.9818911895118756,1.1059,0.27947847761235517,1.1059
1962-04-01,0.9670048555112973,0.9127076682586338,0.9754054787583972,1.34183,0.3038385768675021,1.34183
1962-05-01,0.9736406050416998,0.9126620837327103,0.9716190073745885,1.34048,0.3036958193054524,1.34048
1962-06-01,0.9791962551504189,0.9164572605421532,0.9878223985403359,1.23995,0.29317259831899767,1.23995
1962-07-01,0.9797638895252688,0.9416962464302016,0.9772423180577015,1.00267,0.2692039792513226,1.00267
1962-08-01,0.9820461397863128,0.9421944958995977,1.0,1.1356,0.28247859543315595,1.1356
1962-09-01,0.980008298645351,0.9213146628161382,0.9381209736869422,1.46765,0.3173071107983472,1.46765
1962-10-01,0.9802461717598938,0.9576805134505305,0.9646961931773479,1.33422,0.303034341865602,1.33422
1962-11-01,0.9816249859529788,0.9684427019894868,0.9636004200614336,1.33422,0.303034341865602,1.33422
1962-12-01,0.9824886631300218,0.9577748628181396,0.9828935966623117,1.23292,0.29244474139207405,1.23292
1963-01-01,0.9863435919603832,0.9473900717496198,0.960820123961197,1.33156,0.3027535134497691,1.33156
1963-02-01,0.9887361051390302,0.961368619629316,0.979512241458756,1.22883,0.292021768004842,1.22883
1963-03-01,0.9917261370128024,0.9718838036440821,0.9971804315788584,1.12695,0.28160281052257297,1.12695
1963-04-01,0.9915543864461365,0.9721721522731794,0.9657775636510538,0.89374,0.2586245080181829,0.89374
1963-05-01,0.9913833793024555,0.972221977220119,0.9657701111210739,0.89286,0.2585401523149365,0.89286
1963-06-01,0.9926009275221598,0.937167476784967,0.9618115616573932,1.32406,0.3019624976325424,1.32406
1963-07-01,0.9886643493531369,0.9378120207794198,0.9178863499561374,1.55526,0.3268713064252825,1.55526
1963-08-01,0.9848997755248722,0.9515774875030552,0.9221703823864663,1.55218,0.3265325560678273,1.55218
1963-09-01,0.9847084785365886,0.9267773851901769,0.975945577841207,0.98619,0.2675859839020184,0.98619
1963-10-01,0.9874068076732557,0.9163576106482738,0.9908667151689601,1.21791,0.29089422320168146,1.21791
1963-11-01,0.9922369260674941,0.9058890712646852,0.9764227909687933,1.31666,0.30118317931202593,1.31666
1963-12-01,0.9939426981943342,0.8817335129462597,0.9184359112399326,1.64582,0.33691109359867893,1.64582
1964-01-01,0.9977534806407546,0.891846917069747,0.9272290592532405,1.64258,0.3365492780169959,1.64258
1964-02-01,1.0,0.8781620183454182,0.9780537227262942,1.41076,0.31117752768623286,1.41076
1964-03-01,1.0,0.8888150160432089,0.9808742122466473,1.40937,0.3110285767179103,1.40937
1964-04-01,0.9994874610944946,0.8994786147935397,0.9558980209865254,1.54199,0.3254131112845415,1.54199
1964-05-01,0.9980642268770968,0.8994118281625356,0.9578762071465711,1.54048,0.3252473959750542,1.54048
1964-06-01,0.9981832395134471,0.9203467867192049,1.0,1.30676,0.30014236997725485,1.30676
1964-07-01,0.9992022250430025,0.920316043666838,0.9571203196395135,1.07527,0.27640493242769526,1.07527
1964-08-01,0.9971280914680217,0.9100775471233747,0.9384316353299226,0.97561,0.26655050550065074,0.97561
1964-09-01,0.9974247593942951,0.9492717585755307,0.9803521164665979,1.17188,0.28616975464881544,1.17188
1964-10-01,0.9972782216357956,0.9705109673401078,0.9877531486269275,1.20325,0.2893845498117358,1.20325
1964-11-01,0.9970382799072098,0.9604389073215279,0.9834890454340729,1.39701,0.30970581473539843,1.39701
1964-12-01,0.9969086649644632,0.9742563192026109,0.986501291062896,1.19819,0.2888645551076503,1.19819
1965-01-01,0.9961077903926178,0.9640740082376115,0.9684954762138188,1.0989,0.2787742259869471,1.0989
1965-02-01,0.9960041461865028,0.97824761548405,0.9884807332673202,1.19702,0.28874439818518,1.19702
1965-03-01,0.9964073058957627,0.9782719979048927,0.9876705846431058,1.19586,0.2886252975607027,1.19586
1965-04-01,1.0,0.9718201973288401,0.9872520706561474,1.38934,0.3088865361792242,1.38934
1965-05-01,1.0,0.9481703092165888,0.9481529164027439,1.61394,0.33335937396631177,1.61394
1965-06-01,0.9937962293927957,0.9389261914014099,0.888773167194278,1.93486,0.36991767606519205,1.93486
1965-07-01,0.990131828129767,0.9497307841505275,0.9169061329230569,1.80529,0.3549490609616077,1.80529
1965-08-01,0.9895808591524331,0.9396258608690725,0.9565774572590708,1.61031,0.33295614694743486,1.61031
1965-09-01,0.990389320216325,0.9469543684902116,0.9373172727572048,1.73745,0.34722149166493976,1.73745
1965-10-01,0.989330481885663,0.9466363369140014,0.9482871456786732,1.70308,0.34333665667050783,1.70308
1965-11-01,0.9876463106421661,0.9643008707619748,0.9462978225918037,1.73021,0.34640144150277336,1.73021
1965-12-01,0.9837504718620617,0.9652581458063678,0.9104521582242119,1.92,0.3681875822638983,1.92
1966-01-01,0.9801863623633948,0.975588871506932,0.9131295424216932,1.91816,0.367973592781337,1.91816
1966-02-01,0.9604909942054267,0.9182096145270718,0.7942379081361297,2.55754,0.4449169763403467,2.55754
1966-03-01,0.9393235347927509,0.8948915393593334,0.7612659895705445,2.77866,0.47236070440279726,2.77866
1966-04-01,0.9203864594543225,0.9059240547380685,0.7544016233050562,2.86807,0.48351472737533185,2.86807
1966-05-01,0.907568566020993,0.9186654597863064,0.7856270540303065,2.76366,0.4704918300508758,2.76366
1966-06-01,0.9036953671699288,0.9179445882135633,0.8609433268422076,2.43594,0.42995616493865946,2.43594
1966-07-01,0.8985741771264953,0.8978661947021537,0.8109055333042178,2.75491,0.4694020319330929,2.75491
1966-08-01,0.8812426469493289,0.8409767063496573,0.6848994961855273,3.48653,0.5605180996373371,3.48653
1966-09-01,0.8646778859721078,0.8452150071552865,0.687495070025814,3.57369,0.571223561847707,3.57369
1966-10-01,0.8475465286107243,0.8257716166910435,0.6654012494057655,3.79147,0.5976625181006123,3.79147
1966-11-01,0.8376753440546879,0.8040097760362275,0.7302122182437063,3.55906,0.5694309934131558,3.55906
1966-12-01,0.8364754859949237,0.8029740532030362,0.7884152213419827,3.3595,0.5448168952070571,3.3595
1967-01-01,0.8415323735553579,0.7862074285052296,0.8381596029131254,3.1995,0.5249168430798884,3.1995
1967-02-01,0.8502663571004222,0.8188279272771187,0.918805104550957,2.86783,0.48348476004635577,2.86783
1967-03-01,0.8621584742327902,0.8083816501038649,0.9943699904135346,2.54817,0.44376024191114183,2.54817
1967-04-01,0.8721361034205917,0.8170225680294986,1.0,2.54027,0.44278545322103646,2.54027
1967-05-01,0.8789569197198345,0.8045695116103576,0.9535713243795569,2.31839,0.4156139462024798,2.31839
1967-06-01,0.8820676815081928,0.7838815575778783,0.9585946645311457,2.84126,0.4801679100880707,2.84126
1967-07-01,0.8872465645280969,0.8085449063129863,0.9506448247136481,2.92758,0.49094848897974663,2.92758
1967-08-01,0.8974792449756953,0.8517346544675973,0.9855399146954948,2.60337,0.4505831030378903,2.60337
1967-09-01,0.9065285500940591,0.8601317481848031,0.9767579036090109,2.59542,0.44959925466088746,2.59542
1967-10-01,0.9175488153497572,0.8823812372564748,0.9677642909128742,2.58752,0.4486219844181456,2.58752
1967-11-01,0.92927918934331,0.8524587063561029,0.9499482225012614,3.10219,0.5127709716906081,3.10219
1967-12-01,0.937703507310574,0.8546923481263531,0.9254714344860817,3.28068,0.5350275290092911,3.28068
1968-01-01,0.943860137665668,0.8327757321044481,0.86624894203382,3.64742,0.5802281405337879,3.64742
1968-02-01,0.9405977580668428,0.8667637666540415,0.8775052768099075,3.63636,0.5788806402801957,3.63636
1968-03-01,0.9311338754839754,0.8685267216915006,0.8263257389317455,3.93939,0.6153115644415873,3.93939
1968-04-01,0.9232601518969471,0.8681026795898868,0.8375884376660178,3.92749,0.6139022173445609,3.92749
1968-05-01,0.9116875164860739,0.8595963950315157,0.7891475789510141,4.22961,0.6490361068289969,4.22961
1968-06-01,0.9071748208162651,0.9123323909987058,0.8090609065297661,4.2042,0.6461366060409807,4.2042
1968-07-01,0.8953714053683162,0.8910772806553182,0.7659570641158405,4.49102,0.6781995645724667,4.49102
1968-08-01,0.8837986238325473,0.9240253519507041,0.7769509693530866,4.47761,0.6767344873895738,4.47761
1968-09-01,0.8740594899112003,0.9234560754292876,0.7870854052901843,4.46429,0.6752758014589353,4.46429
1968-10-01,0.8610592652920109,0.8942416948386105,0.7381229532128829,4.74777,0.7055534421612151,4.74777
1968-11-01,0.8539459744082828,0.9145617923479398,0.8102825352924188,4.42478,0.6709290472037363,4.42478
1968-12-01,0.843455221250657,0.903684052336294,0.7650647701892639,4.70588,0.7011835106725685,4.70588
1969-01-01,0.8352928440166486,0.9410994071721804,0.7803364276349459,4.69208,0.6997357828838757,4.69208
1969-02-01,0.8314487015809234,0.9408174191746073,0.7982544031138112,4.67836,0.6982924864243603,4.67836
1969-03-01,0.8247690661663806,0.9125740949966257,0.706419471997127,5.24781,0.7547123352286679,5.24781
1969-04-01,0.81703922786789,0.8846350210265518,0.6760415362822823,5.52326,0.7793065755802561,5.52326
1969-05-01,0.8186516806587418,0.914965692449727,0.7059613507440959,5.50725,0.7779267351997888,5.50725
1969-06-01,0.8159390240971502,0.9142935857186694,0.7344002051472163,5.4755,0.7751721263898678,5.4755
1969-07-01,0.815829090040132,0.9413739744329753,0.7617771996326456,5.44413,0.7724267468920826,5.44413
1969-08-01,0.8256562617644112,0.9411460518033579,0.7885614249076549,5.42857,0.7710562521347889,5.42857
1969-09-01,0.8366536225982647,0.9139946360370315,0.7603927875185229,5.69801,0.7939669102686073,5.69801
1969-10-01,0.854743116446372,0.9406234199131189,0.792657720571525,5.66572,0.7913133188181181,5.66572
1969-11-01,0.8611350514924012,0.9466140747036668,0.76280146195527,5.9322,0.8124638813753584,5.9322
1969-12-01,0.86892231721996,0.9728813626881284,0.7914215216940804,5.89888,0.809912234479062,5.89888
1970-01-01,0.868306568203881,0.9464020536528598,0.7595106256832671,6.16246,0.8293786454416806,6.16246
1970-02-01,0.8669708617912357,0.920069039142648,0.730180649661657,6.42458,0.847133071895643,6.42458
1970-03-01,0.8698856350661354,0.9454108552403379,0.8146235921375374,6.09418,0.8244930399645296,6.09418
1970-04-01,0.8767057380876133,0.9710526811249193,0.8392320136035971,6.06061,0.8220509349708671,6.06061
1970-05-01,0.8808602968862033,0.9709848343886611,0.8577708099506717,6.04396,0.8208298606316892,6.04396
1970-06-01,0.8883920549119536,0.9708491409161447,0.8795376403508175,6.01093,0.8183881473665628,6.01093
1970-07-01,0.8952479666678229,0.9419040270599923,0.9508921817199455,5.70652,0.7946620872759194,5.70652
1970-08-01,0.9039203653506264,0.9419146281125328,0.9641601134365498,5.69106,0.7933978770454221,5.69106
1970-09-01,0.9147751720927116,0.9672257011578556,0.9803413982212336,5.66038,0.7908720612780028,5.66038
1970-10-01,0.9217271986240095,0.9674313615771382,0.9938284678137626,5.63003,0.7883511368232526,5.63003
1970-11-01,0.9378618178827383,0.9924975503087791,0.9999514329506931,5.6,0.7858349830425586,5.6
1970-12-01,0.9492996501359816,0.9928802483054854,0.9867424515835925,5.57029,0.7833242964648268,5.57029
1971-01-01,0.9610786163921216,0.9897349160167658,0.9229106112069374,5.27704,0.7574078056039523,5.27704
1971-02-01,0.9624984521965078,0.9589377982818152,0.8114645567889986,4.72441,0.7031211360776797,4.72441
1971-03-01,0.943352939355421,0.9636690480305704,0.7608098779885191,4.43864,0.6724572588599872,4.43864
1971-04-01,0.9180843376716636,0.9372480447842737,0.7154266499725529,4.15584,0.6405886580603153,4.15584
1971-05-01,0.9042219562469324,0.9126896464693153,0.774565741078074,4.40415,0.6686476657171603,4.40415
1971-06-01,0.8919895897718387,0.9137836750914787,0.7791630309764326,4.38144,0.6661270751928153,4.38144
1971-07-01,0.8812433843555754,0.9448606606134942,0.7858930004934079,4.37018,0.6648737842007068,4.37018
1971-08-01,0.871695600324801,0.9453112053464587,0.7925965930784317,4.35897,0.663623745049416,4.35897
1971-09-01,0.8593967017491242,0.9191626491504487,0.7503953441549875,4.08163,0.6320019871322367,4.08163
1971-10-01,0.8440400128131768,0.8932780591626935,0.7107891666540783,3.80711,0.5995414866124343,3.80711
1971-11-01,0.828399178644013,0.8676521348569225,0.676244680526452,3.53535,0.5665220320611871,3.53535
1971-12-01,0.8109024154451195,0.8422827560226278,0.6442245086546985,3.26633,0.5332421411674011,3.26633
1972-01-01,0.8009792845216395,0.8725031764993834,0.6669002127672189,3.25815,0.5322240237764535,3.25815
1972-02-01,0.8074646284133792,0.8779499972946117,0.7899522009799625,3.7594,0.5938007445447698,3.7594
1972-03-01,0.8081586739729877,0.8807454948495,0.7595440364637387,3.5,0.5621765008857981,3.5
1972-04-01,0.8115105702470521,0.9097997995468179,0.7793042941008821,3.49127,0.5611018356563664,3.49127
1972-05-01,0.8142485806778272,0.9079817190361491,0.7495537106850156,3.22581,0.5281963035717966,3.22581
1972-06-01,0.8162790097242916,0.8825243514657694,0.7222520788623038,2.96296,0.49537013233259036,2.96296
1972-07-01,0.8169349065916818,0.8829452132516209,0.7438216265587134,2.95567,0.49445897685096635,2.95567
1972-08-01,0.8211122192355359,0.8833628947217105,0.7653266135740616,2.9484,0.4935503577576862,2.9484
1972-09-01,0.8317458633281525,0.8875471301593839,0.8338479375064667,3.18627,0.5232669340667839,3.18627
1972-10-01,0.8456567838029339,0.9158233176002406,0.8528107744357657,3.17848,0.522295205791812,3.17848
1972-11-01,0.8655219470413905,0.9195983524098567,0.9185686332626074,3.41463,0.551643913192338,3.41463
1972-12-01,0.8902205663729104,0.947237416593039,0.9350208049516151,3.40633,0.5506172630709857,3.40633
1973-01-01,0.9133534325590106,0.9232504150100049,0.9958389761824846,3.64078,0.5794192951958277,3.64078
1973-02-01,0.9249710635435682,0.9526471337043758,0.9616115993923158,3.86473,0.6064382669604594,3.86473
1973-03-01,0.9166112639797623,0.877719954454486,0.7707240037416057,4.83092,0.714116146992944,4.83092
1973-04-01,0.8933790167792102,0.8287907964545332,0.6858040156107226,5.3012,0.759620492334609,5.3012
1973-05-01,0.8699921137553596,0.8327990544200368,0.6494716759145586,5.52885,0.7797869062956424,5.52885
1973-06-01,0.8372224056701612,0.8112259125004389,0.5692636964019488,5.9952,0.8172162518496424,5.9952
1973-07-01,0.8160794448166482,0.7851176403040824,0.6317069378498859,5.74163,0.7975117971668798,5.74163
1973-08-01,0.752436341809331,0.6102352568618069,0.32416899350283407,7.39857,0.9001852852678044,7.39857
1973-09-01,0.703974782056874,0.63172571057159,0.35871347963046046,7.36342,0.8985949970108796,7.36342
1973-10-01,0.6481071976843195,0.5590385337234746,0.2549387581231321,8.05687,0.9261113331961781,8.05687
1973-11-01,0.6007032452537326,0.5630987368464259,0.25469567166772156,8.25472,0.9326017998032557,8.25472
1973-12-01,0.5498042745838851,0.4912066389388363,0.16425888541703348,8.94118,0.9512276565146758,8.94118
1974-01-01,0.4958435635453754,0.44602071259087844,0.08460189070518112,9.60187,0.9644608727999451,9.60187
1974-02-01,0.4417731538971505,0.42755579927610915,0.05684732927953651,10.0,0.9706877692486436,10.0
1974-03-01,0.39876777474322195,0.5153261536786247,0.08464987160044474,10.13825,0.9725918738869547,10.13825
1974-04-01,0.36756466521465936,0.5578024509972707,0.15371372296812466,10.06865,0.9716487982100503,10.06865
1974-05-01,0.3369822311011229,0.5143540371606753,0.08823478972962999,10.70615,0.9792262998680915,10.70615
1974-06-01,0.3177738828203554,0.5475109491911058,0.12349488620790557,10.85973,0.980732216501598,10.85973
1974-07-01,0.2977019135593312,0.5024395142105837,0.05896158691393342,11.53846,0.986200536456433,11.53846
1974-08-01,0.30013269037824686,0.6092313371862363,0.25599450529151396,10.88889,0.9810058055438895,10.88889
1974-09-01,0.2926127491252025,0.5007974111720845,0.11672757030473965,11.9469,0.9887207814337332,11.9469
1974-10-01,0.2992604949090601,0.5632015670560675,0.21033293784124424,11.84211,0.9881212579423133,11.84211
1974-11-01,0.3083536199158632,0.5461889979393251,0.21188951177153065,12.20044,0.9900503655073926,12.20044
1974-12-01,0.33219173354781606,0.6077864137249875,0.30582940579420975,12.09503,0.9895175492643893,12.09503
1975-01-01,0.36909905588369285,0.6414765586981976,0.4426605357856589,11.75214,0.9875814787981009,11.75214
1975-02-01,0.4205435968896271,0.6256873510446106,0.6140688927948706,11.20507,0.9837381039253327,11.20507
1975-03-01,0.46749217920232017,0.5613845466506525,0.8108911306620095,10.46025,0.9765721923648859,10.46025
1975-04-01,0.5147086830890273,0.5398071643100385,0.9066960831143657,10.18711,0.9732356379172125,10.18711
1975-05-01,0.5654659067600782,0.5090270082591525,0.8852553218349113,9.25926,0.9580985415409285,9.25926
1975-06-01,0.6123553565439992,0.5172947691353662,0.843365153235907,9.18367,0.95655468755931,9.18367
1975-07-01,0.6784408644042708,0.5521648112563161,0.8819119829078821,9.53347,0.9632698271107732,9.53347
1975-08-01,0.6996035251939325,0.5238949844469838,0.6875732797224562,8.61723,0.9431395909459721,8.61723
