t,O,R,I,Cap,demand,Sigma,Sigma_symbolic,S,V,C,intervention,delta_C,threshold_value,threshold_hit,cap_scale_used,demand_to_cap_ratio,S_is_observed,step
249,0.5616908151438633,0.1013798344688575,0.2846573684624777,16.209563878632892,0.4383091848561367,0.0,0.0,0.0,1.0,5.999999999999979,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,249
250,0.5196221318340841,0.0929014960782268,0.2977917396221062,14.37550119246421,0.4803778681659159,0.0,0.0,0.0,1.0,5.879999999999978,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,250
251,0.49009688254028,0.0869419692473706,0.3048744236583853,12.990695561044419,0.50990311745972,0.0,0.0,0.0,1.0,5.759999999999977,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,251
252,0.3960404523154908,0.0859569172758759,0.2999432786006049,10.210793985778073,0.6039595476845092,0.0,0.0,0.0,1.0,5.639999999999976,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,252
253,0.3985084947947866,0.0885043490692415,0.296796123928705,10.467920619328392,0.6014915052052133,0.0,0.0,0.0,1.0,5.519999999999975,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,253
254,0.4423343519563124,0.0953799118912255,0.300690178967767,12.686061975379056,0.5576656480436876,0.0,0.0,0.0,1.0,5.399999999999974,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,254
255,0.4713351912844644,0.0977378595954768,0.3054228022810232,14.070001644645785,0.5286648087155356,0.0,0.0,0.0,1.0,5.279999999999973,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,255
256,0.5061370506363551,0.0932308376059481,0.3028440410976385,14.290477772427131,0.4938629493636449,0.0,0.0,0.0,1.0,5.159999999999972,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,256
257,0.6308546443512769,0.0802696007999959,0.3075932460185981,15.576045351850698,0.3691453556487231,0.0,0.0,0.0,1.0,5.039999999999971,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,257
258,0.5502756383800671,0.0735736399353446,0.3241701027478431,13.124280008123808,0.4497243616199329,0.0,0.0,0.0,1.0,4.91999999999997,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,258
259,0.5603368690092587,0.0670829289828361,0.3405813812985503,12.802126616622925,0.4396631309907412,0.0,0.0,0.0,1.0,4.799999999999969,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,259
260,0.5668687376142658,0.0585626552432886,0.3597065627281664,11.941300505250252,0.4331312623857342,0.0,0.0,0.0,1.0,4.679999999999968,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,260
261,0.5966550886069377,0.0482658114587003,0.3837447537764744,11.051097541360763,0.4033449113930623,0.0,0.0,0.0,1.0,4.559999999999967,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,261
262,0.5936997133984574,0.038541061629902,0.4086015007852476,9.349544866488007,0.4063002866015425,0.0,0.0,0.0,1.0,4.439999999999966,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,262
263,0.6302161056147226,0.0264094758921151,0.4280910324101998,7.125008890603675,0.3697838943852773,0.0,0.0,0.0,1.0,4.319999999999965,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,263
264,0.568336307195964,0.0219931472857508,0.4596183356902384,5.745001276910983,0.431663692804036,0.0,0.0,0.0,1.0,4.199999999999964,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,264
265,0.6737406620319948,0.01,0.4791418353282958,3.22817337341311,0.3262593379680051,0.0,0.0,0.0,1.0,4.079999999999963,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,265
266,0.6286027448086704,0.01,0.4967130473713104,3.1223518495988487,0.3713972551913295,0.0,0.0,0.0,1.0,3.9599999999999618,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,266
267,0.6221930197485941,0.01,0.5171194689804922,3.217481239757619,0.3778069802514058,0.0,0.0,0.0,1.0,3.839999999999961,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,267
268,0.5460195444891092,0.01,0.5556385721774708,3.0338952008092166,0.4539804555108908,0.0,0.0,0.0,1.0,3.71999999999996,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,268
269,0.4538366118436664,0.01,0.5949518246006573,2.7001092028696965,0.5461633881563336,0.0,0.0,0.0,1.0,3.599999999999959,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,269
270,0.3631781562188529,0.01,0.6256027302552998,2.2720524609960013,0.636821843781147,0.0,0.0,0.0,1.0,3.479999999999958,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,270
271,0.3620401289027314,0.01,0.6515971042342479,2.3590429960961363,0.6379598710972686,0.0,0.0,0.0,1.0,3.359999999999957,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,271
272,0.4183147445128276,0.01,0.6969584970917522,2.915480156469806,0.5816852554871724,0.0,0.0,0.0,1.0,3.239999999999956,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,272
273,0.3219592707954019,0.01,0.7290244420626146,2.347161777585041,0.6780407292045981,0.0,0.0,0.0,1.0,3.119999999999955,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,273
274,0.3895311348648002,0.01,0.7381129578845704,2.8751797814319118,0.6104688651351998,0.0,0.0,0.0,1.0,2.999999999999954,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,274
275,0.3698912303982568,0.01,0.7516868679670267,2.780423804665355,0.6301087696017432,0.0,0.0,0.0,1.0,2.879999999999953,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,275
276,0.4011244901417102,0.01,0.7462261255563563,2.9932957414421724,0.5988755098582897,0.0,0.0,0.0,1.0,2.759999999999952,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,276
277,0.3880521326831987,0.01,0.7481695027329159,2.9032877114403632,0.6119478673168013,0.0,0.0,0.0,1.0,2.639999999999951,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,277
278,0.2598486088085139,0.01,0.7493111623999267,1.947074631143114,0.7401513911914861,0.0,0.0,0.0,1.0,2.51999999999995,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,278
279,0.2169478769659548,0.01,0.7350226694771654,1.5946160766491977,0.7830521230340451,0.0,0.0,0.0,1.0,2.399999999999949,real,-0.120000000000001,-0.07560000000000006,0,1000.0,0.9,True,279
280,0.1917379331911161,0.01,0.7053250391306413,1.3523756523085224,0.8082620668088839,0.0,0.0,0.0,1.0,2.2799999999999514,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,280
281,0.1938103288203921,0.01,0.6735440291404136,1.3053978976271532,0.8061896711796078,0.0,0.0,0.0,1.0,2.159999999999954,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,281
282,0.1665159207724365,0.01,0.6420799300581109,1.0691653076312795,0.8334840792275635,0.0,0.0,0.0,1.0,2.0399999999999565,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,282
283,0.11029744503945,0.0168079603273616,0.6106340571850848,1.1320392618787753,0.88970255496055,0.0,0.0,0.0,1.0,1.919999999999959,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,283
284,0.0698617122339346,0.0255938537755152,0.5677220488041255,1.0151043089348268,0.9301382877660652,0.0,0.0,0.0,1.0,1.7999999999999616,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,284
285,0.1266165824525333,0.0385448676549066,0.5090686624346931,2.484468582975935,0.8733834175474666,0.0,0.0,0.0,1.0,1.6799999999999642,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,285
286,0.1669204425449884,0.0661655935917086,0.4646822469985746,5.132132037941238,0.8330795574550116,0.0,0.0,0.0,1.0,1.5599999999999667,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,286
287,0.1627027263831846,0.0956153348497638,0.4172788184941851,6.491554696575626,0.8372972736168154,0.0,0.0,0.0,1.0,1.4399999999999693,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,287
288,0.1108936086867991,0.1138914678507437,0.372988500148634,4.710783537754597,0.8891063913132009,0.0,0.0,0.0,1.0,1.3199999999999719,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,288
289,0.0808730960704623,0.1260364915330937,0.3025988282282949,3.0843781419675036,0.9191269039295376,0.0,0.0,0.0,1.0,1.1999999999999744,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,289
290,0.089920748450748,0.1360384946154373,0.2250713485890738,2.753226516825719,0.910079251549252,0.0,0.0,0.0,1.0,1.079999999999977,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,290
291,0.2110245699000634,0.158615650366854,0.1937203586393351,6.484168983700752,0.7889754300999365,0.0,0.0,0.0,1.0,0.9599999999999795,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,291
292,0.2891987161086492,0.1935189606504846,0.1617698398289031,9.053519449887109,0.7108012838913508,0.0,0.0,0.0,1.0,0.8399999999999821,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,292
293,0.193742239166377,0.2253371638947418,0.1163044632677968,5.077541949593173,0.806257760833623,0.0,0.0,0.0,1.0,0.7199999999999847,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,293
294,0.2237863567965425,0.2600902478637542,0.1022195723332261,5.94965432937664,0.7762136432034574,0.0,0.0,0.0,1.0,0.5999999999999872,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,294
295,0.1391906086856479,0.2902424686005105,0.1126801514752097,4.5521683545873195,0.8608093913143521,0.0,0.0,0.0,1.0,0.47999999999998977,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,295
296,0.119350108172175,0.3078237327203997,0.1500967923350422,5.5143754035532995,0.8806498918278249,0.0,0.0,0.0,1.0,0.3599999999999923,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,296
297,0.156721072983169,0.3201459243171366,0.2117482410975851,10.624174253594848,0.8432789270168309,0.0,0.0,0.0,1.0,0.23999999999999488,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,297
298,0.2667210623386785,0.3294793248741737,0.2707831600879223,23.79617378278249,0.7332789376613215,0.0,0.0,0.0,1.0,0.11999999999999744,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,298
299,0.2855374480879612,0.3411175855098463,0.3202792505969606,31.19578987993414,0.7144625519120388,0.0,0.0,0.0,1.0,0.0,real,-0.11999999999999744,-0.07560000000000006,0,1000.0,0.9,True,299
